,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
5836,Cuba,CUB,2021-06-19,4855270.0,2244336.0,905692.0,8,11313280.0,19.838066413984272
5837,Cuba,CUB,2021-06-20,4892044.0,2244350.0,913057.0,16,11313280.0,19.838190162357865
5838,Cuba,CUB,2021-06-21,4979420.0,2277657.0,924789.0,11,11313280.0,20.13259638230469
5839,Cuba,CUB,2021-06-22,5113926.0,2372246.0,940185.0,11,11313280.0,20.968684590145386
5840,Cuba,CUB,2021-06-23,5229916.0,2467275.0,947660.0,10,11313280.0,21.808662032584714
5841,Cuba,CUB,2021-06-24,5328292.0,2553263.0,953778.0,13,11313280.0,22.568724543191717
5842,Cuba,CUB,2021-06-25,5492355.0,2634418.0,959998.0,16,11313280.0,23.28606734740058
5843,Cuba,CUB,2021-06-26,5591222.0,2689157.0,961917.0,10,11313280.0,23.769914648978897
5844,Cuba,CUB,2021-06-27,5676321.0,2696277.0,1006300.0,12,11313280.0,23.83284953612038
5845,Cuba,CUB,2021-06-28,5848491.0,2742615.0,1088898.0,10,11313280.0,24.242438974373478
5846,Cuba,CUB,2021-06-29,5988743.0,2758893.0,1169638.0,12,11313280.0,24.38632297618374
5847,Cuba,CUB,2021-06-30,6132569.0,2774473.0,1252751.0,17,11313280.0,24.52403723765345
5848,Cuba,CUB,2021-07-01,6394334.0,2797599.0,1450900.0,14,11313280.0,24.728451872489675
5849,Cuba,CUB,2021-07-02,6572661.0,2832316.0,1559993.0,18,11313280.0,25.035321321491207
5850,Cuba,CUB,2021-07-03,6675818.0,2869501.0,1609454.0,20,11313280.0,25.36400584092323
5851,Cuba,CUB,2021-07-04,6718887.0,2897404.0,1624481.0,15,11313280.0,25.610645188663234
5852,Cuba,CUB,2021-07-05,6759085.0,2926788.0,1634995.0,14,11313280.0,25.870375346495443
5853,Cuba,CUB,2021-07-06,6833720.0,2966587.0,1664980.0,21,11313280.0,26.222165455111163
5854,Cuba,CUB,2021-07-07,7005786.0,3002424.0,1700787.0,15,11313280.0,26.53893477400011
5855,Cuba,CUB,2021-07-08,7160316.0,3024565.0,1739327.0,18,11313280.0,26.734642826837135
5856,Cuba,CUB,2021-07-09,7275137.0,3039304.0,1752137.0,26,11313280.0,26.86492334672173
5857,Cuba,CUB,2021-07-10,7469503.0,3045823.0,1862930.0,28,11313280.0,26.922545892968262
5858,Cuba,CUB,2021-07-11,7507406.0,3047144.0,1894508.0,0,11313280.0,26.934222435933698
5859,Cuba,CUB,2021-07-12,7618028.0,3073310.0,1926776.0,78,11313280.0,27.165508146178652
5860,Cuba,CUB,2021-07-13,7767601.0,3152911.0,1968715.0,42,11313280.0,27.869114880918712
5861,Cuba,CUB,2021-07-14,7900105.0,3220481.0,2014001.0,29,11313280.0,28.466377566894835
5862,Cuba,CUB,2021-07-15,8029388.0,3282912.0,2055163.0,51,11313280.0,29.01821576059286
5863,Cuba,CUB,2021-07-16,8146748.0,3331526.0,2091439.0,67,11313280.0,29.447923148724332
5864,Cuba,CUB,2021-07-17,8225205.0,3358752.0,2108739.0,65,11313280.0,29.688578378684166
5865,Cuba,CUB,2021-07-18,8260167.0,3367337.0,2109050.0,52,11313280.0,29.764462649205182
5866,Cuba,CUB,2021-07-19,8316836.0,3386699.0,2113381.0,62,11313280.0,29.93560664988403
5867,Cuba,CUB,2021-07-20,8388988.0,3409164.0,2119974.0,61,11313280.0,30.13417859365277
5868,Cuba,CUB,2021-07-21,8546995.0,3433164.0,2214648.0,53,11313280.0,30.346318662669002
5869,Cuba,CUB,2021-07-22,8681522.0,3452771.0,2303507.0,53,11313280.0,30.519628259885728
5870,Cuba,CUB,2021-07-23,8804553.0,3473316.0,2390225.0,65,11313280.0,30.701228998133168
5871,Cuba,CUB,2021-07-24,8900350.0,3484672.0,2460919.0,66,11313280.0,30.801606607456016
5872,Cuba,CUB,2021-07-25,8913141.0,3491529.0,2464430.0,68,11313280.0,30.862216793007864
5873,Cuba,CUB,2021-07-26,8945084.0,3496617.0,2469344.0,80,11313280.0,30.90719048763931
5874,Cuba,CUB,2021-07-27,9085122.0,3500505.0,2536149.0,66,11313280.0,30.941557178819934
5875,Cuba,CUB,2021-07-28,9169319.0,3504781.0,2560173.0,75,11313280.0,30.979353467782992
5876,Cuba,CUB,2021-07-30,9650235.0,3833448.0,2620050.0,68,11313280.0,33.88449680375629
5877,Cuba,CUB,2021-07-31,9894050.0,4020594.0,2655387.0,65,11313280.0,35.53871202692764
5878,Cuba,CUB,2021-08-01,10061236.0,4155261.0,2680468.0,65,11313280.0,36.72905647168637
5879,Cuba,CUB,2021-08-02,10267358.0,4329598.0,2682722.0,87,11313280.0,38.27005077218985
5880,Cuba,CUB,2021-08-03,10477630.0,4456437.0,2745421.0,68,11313280.0,39.391202197771115
5881,Cuba,CUB,2021-08-04,10616592.0,4539788.0,2777719.0,80,11313280.0,40.12795581829496
5882,Cuba,CUB,2021-08-05,10713247.0,4597637.0,2798129.0,98,11313280.0,40.63929293714997
5883,Cuba,CUB,2021-08-06,10786407.0,4641222.0,2813690.0,93,11313280.0,41.02454814165299
5884,Cuba,CUB,2021-08-07,10828013.0,4666161.0,2820354.0,75,11313280.0,41.24498819086949
5885,Cuba,CUB,2021-08-08,10848920.0,4675034.0,2821478.0,96,11313280.0,41.323418142218706
5886,Cuba,CUB,2021-08-09,10919750.0,4692604.0,2847661.0,83,11313280.0,41.47872235107767
5887,Cuba,CUB,2021-08-10,11001829.0,4714451.0,2898039.0,77,11313280.0,41.67183168806925
5888,Cuba,CUB,2021-08-11,11059697.0,4726170.0,2944163.0,93,11313280.0,41.77541791593596
5889,Cuba,CUB,2021-08-12,11233885.0,4752082.0,2990494.0,76,11313280.0,42.004458477117154
5890,Cuba,CUB,2021-08-13,11409451.0,4788750.0,3015945.0,73,11313280.0,42.328573145895795
5891,Cuba,CUB,2021-08-14,11632638.0,4819327.0,3037064.0,85,11313280.0,42.59884843299203
5892,Cuba,CUB,2021-08-15,12070621.0,4835460.0,3037069.0,83,11313280.0,42.741450755218644
5893,Cuba,CUB,2021-08-16,12225378.0,4854330.0,3047933.0,98,11313280.0,42.90824588448266
5894,Cuba,CUB,2021-08-17,12287005.0,4874336.0,3066844.0,65,11313280.0,43.08508231034678
5895,Cuba,CUB,2021-08-18,12320691.0,4889081.0,3085785.0,68,11313280.0,43.21541586524863
5896,Cuba,CUB,2021-08-19,12350386.0,4900864.0,3093593.0,84,11313280.0,43.31956779996606
5897,Cuba,CUB,2021-08-20,12429970.0,4911004.0,3118412.0,79,11313280.0,43.40919697912542
5898,Cuba,CUB,2021-08-21,12506728.0,4951522.0,3127996.0,78,11313280.0,43.767342450642076
5899,Cuba,CUB,2021-08-22,12587550.0,5014831.0,3132266.0,84,11313280.0,44.32694143519828
5900,Cuba,CUB,2021-08-23,12699522.0,5098998.0,3138256.0,63,11313280.0,45.070907818068676
5901,Cuba,CUB,2021-08-24,12852801.0,5206008.0,3165387.0,74,11313280.0,46.01678735079482
5902,Cuba,CUB,2021-08-25,12958755.0,5288125.0,3171886.0,92,11313280.0,46.74263343610341
5903,Cuba,CUB,2021-08-26,13180770.0,5363604.0,3288559.0,96,11313280.0,47.409805113989925
5904,Cuba,CUB,2021-08-27,13379503.0,5416339.0,3402549.0,96,11313280.0,47.8759387198054
5905,Cuba,CUB,2021-08-28,13593168.0,5449480.0,3553363.0,82,11313280.0,48.16887763760819
5906,Cuba,CUB,2021-08-29,13739821.0,5469367.0,3663808.0,83,11313280.0,48.34466220229677
5907,Cuba,CUB,2021-08-30,13922868.0,5503206.0,3792398.0,77,11313280.0,48.64377086044012
5908,Cuba,CUB,2021-08-31,14115595.0,5552931.0,3916641.0,75,11313280.0,49.083298565933134
5909,Cuba,CUB,2021-09-01,14328571.0,5672635.0,3995569.0,84,11313280.0,50.14138251682978
5910,Cuba,CUB,2021-09-03,14572560.0,5797251.0,4091506.0,87,11313280.0,51.24288446851841
5911,Cuba,CUB,2021-09-04,14672062.0,5837080.0,4114722.0,74,11313280.0,51.594939752220405
5912,Cuba,CUB,2021-09-07,15242020.0,6104513.0,4171907.0,85,11313280.0,53.95882538043786
5913,Cuba,CUB,2021-09-08,15526511.0,6297598.0,4197697.0,93,11313280.0,55.66553643152119
5914,Cuba,CUB,2021-09-09,15824696.0,6499906.0,4222992.0,86,11313280.0,57.453771143293544
5915,Cuba,CUB,2021-09-10,16195960.0,6784652.0,4258396.0,89,11313280.0,59.970689313797585
5916,Cuba,CUB,2021-09-11,16438294.0,6966314.0,4286629.0,84,11313280.0,61.57643053119873
5917,Cuba,CUB,2021-09-12,16529370.0,7031689.0,4304691.0,79,11313280.0,62.154291240029416
5918,Cuba,CUB,2021-09-13,16696685.0,7141985.0,4325605.0,80,11313280.0,63.129216283871706
5919,Cuba,CUB,2021-09-14,16943296.0,7283961.0,4386783.0,74,11313280.0,64.38416621881541
5920,Cuba,CUB,2021-09-15,17220087.0,7461666.0,4444521.0,76,11313280.0,65.9549308423375
5921,Cuba,CUB,2021-09-16,17498490.0,7708885.0,4457783.0,74,11313280.0,68.14014149742603
5922,Cuba,CUB,2021-09-17,17766271.0,7904075.0,4472022.0,78,11313280.0,69.86545900039599
5923,Cuba,CUB,2021-09-18,18126208.0,8200250.0,4507757.0,75,11313280.0,72.48340003959947
5924,Cuba,CUB,2021-09-19,18402491.0,8377546.0,4568048.0,57,11313280.0,74.05054944277876
5925,Cuba,CUB,2021-09-20,18752564.0,8537572.0,4655726.0,63,11313280.0,75.46504638796175
5926,Cuba,CUB,2021-09-21,19073986.0,8635392.0,4729445.0,60,11313280.0,76.32969395259377
5927,Cuba,CUB,2021-09-22,19418317.0,8737060.0,4793101.0,63,11313280.0,77.2283546416247
5928,Cuba,CUB,2021-09-23,19751634.0,8815520.0,4862226.0,59,11313280.0,77.92187588391695
5929,Cuba,CUB,2021-09-24,19991460.0,8879811.0,4913404.0,70,11313280.0,78.49015493296375
5930,Cuba,CUB,2021-09-25,20168798.0,8973362.0,4942869.0,56,11313280.0,79.31706808281949
5931,Cuba,CUB,2021-09-26,20298170.0,9048689.0,4955621.0,59,11313280.0,79.98289620693556
5932,Cuba,CUB,2021-09-27,20535957.0,9153935.0,4990546.0,64,11313280.0,80.91318344458901
5933,Cuba,CUB,2021-09-28,20788249.0,9263108.0,5033023.0,52,11313280.0,81.87818210103525
5934,Cuba,CUB,2021-09-29,21004660.0,9331789.0,5073888.0,51,11313280.0,82.48526510437291
5935,Cuba,CUB,2021-09-30,21292523.0,9434924.0,5146950.0,48,11313280.0,83.39689285512247
5936,Cuba,CUB,2021-10-01,21444151.0,9477620.0,5207046.0,58,11313280.0,83.77429003790236
5937,Cuba,CUB,2021-10-02,21516690.0,9494757.0,5234380.0,50,11313280.0,83.92576688634949
5938,Cuba,CUB,2021-10-03,21549854.0,9500116.0,5245735.0,48,11313280.0,83.97313599592691
5939,Cuba,CUB,2021-10-04,21681271.0,9524916.0,5318954.0,46,11313280.0,84.19234740057702
5940,Cuba,CUB,2021-10-05,21876763.0,9550053.0,5444754.0,38,11313280.0,84.41453760536291
5941,Cuba,CUB,2021-10-06,22116160.0,9571923.0,5606045.0,45,11313280.0,84.60785024325395
5942,Cuba,CUB,2021-10-07,22352125.0,9593695.0,5769198.0,40,11313280.0,84.80029664252984
5943,Cuba,CUB,2021-10-08,22667026.0,9613466.0,6117779.0,39,11313280.0,84.9750558635515
5944,Cuba,CUB,2021-10-09,22875849.0,9623676.0,6184534.0,35,11313280.0,85.06530378457883
5945,Cuba,CUB,2021-10-10,22982472.0,9628835.0,6238972.0,35,11313280.0,85.11090506024777
5946,Cuba,CUB,2021-10-11,23149042.0,9636551.0,6355943.0,39,11313280.0,85.1791080924365
5947,Cuba,CUB,2021-10-12,23397552.0,9654453.0,6500743.0,40,11313280.0,85.33734690558352
5948,Cuba,CUB,2021-10-13,23628367.0,9671500.0,6611807.0,37,11313280.0,85.48802822877185
5949,Cuba,CUB,2021-10-14,23920914.0,9688764.0,6689090.0,28,11313280.0,85.64062765175086
5950,Cuba,CUB,2021-10-15,24162094.0,9704167.0,6748348.0,38,11313280.0,85.77677738021158
5951,Cuba,CUB,2021-10-16,24464590.0,9713978.0,6777771.0,24,11313280.0,85.8634984725915
5952,Cuba,CUB,2021-10-17,24647897.0,9719850.0,6790452.0,19,11313280.0,85.91540207614415
5953,Cuba,CUB,2021-10-18,24839602.0,9734489.0,6820549.0,21,11313280.0,86.0447986790745
5954,Cuba,CUB,2021-10-19,24972060.0,9750407.0,6857060.0,21,11313280.0,86.18550057984952
5955,Cuba,CUB,2021-10-20,25081025.0,9764590.0,6895689.0,22,11313280.0,86.31086652146858
5956,Cuba,CUB,2021-10-21,25182537.0,9780864.0,6939289.0,13,11313280.0,86.45471516660066
5957,Cuba,CUB,2021-10-22,25275700.0,9795606.0,6983098.0,19,11313280.0,86.58502220399389
5958,Cuba,CUB,2021-10-23,25330666.0,9802963.0,7013247.0,20,11313280.0,86.65005197431691
5959,Cuba,CUB,2021-10-24,25357844.0,9805148.0,7030356.0,14,11313280.0,86.66936555976693
5960,Cuba,CUB,2021-10-25,25436117.0,9820338.0,7070412.0,15,11313280.0,86.80363254511512
5961,Cuba,CUB,2021-10-26,25510679.0,9832329.0,7110019.0,9,11313280.0,86.90962302709735
5962,Cuba,CUB,2021-10-27,25569841.0,9842563.0,7140556.0,10,11313280.0,87.0000830881937
5963,Cuba,CUB,2021-10-28,25633094.0,9854289.0,7171456.0,9,11313280.0,87.10373119024722
5964,Cuba,CUB,2021-10-29,25717783.0,9888050.0,7218258.0,9,11313280.0,87.40215039316625
5965,Cuba,CUB,2021-10-30,25772255.0,9922533.0,7258251.0,4,11313280.0,87.70695147649488
5966,Cuba,CUB,2021-10-31,25800950.0,9939797.0,7282929.0,7,11313280.0,87.85955089947389
5967,Cuba,CUB,2021-11-01,25869765.0,9963447.0,7326707.0,6,11313280.0,88.06859725915031
5968,Cuba,CUB,2021-11-02,25938815.0,9984120.0,7372161.0,4,11313280.0,88.25132941109916
5969,Cuba,CUB,2021-11-03,26007239.0,10002014.0,7419135.0,6,11313280.0,88.40949751088985
5970,Cuba,CUB,2021-11-04,26066217.0,10017665.0,7458669.0,4,11313280.0,88.54783935339708
5971,Cuba,CUB,2021-11-05,26262308.0,10033315.0,7631937.0,2,11313280.0,88.68617235673474
5972,Cuba,CUB,2021-11-08,26453315.0,10036001.0,7810402.0,1,11313280.0,88.70991436612547
5973,Cuba,CUB,2021-11-09,26564347.0,10048518.0,7883145.0,3,11313280.0,88.82055425128699
5974,Cuba,CUB,2021-11-10,26664153.0,10059462.0,7967430.0,5,11313280.0,88.91729012275839
5975,Cuba,CUB,2021-11-11,26852506.0,10070476.0,8138612.0,4,11313280.0,89.01464473609776
5976,Cuba,CUB,2021-11-12,27039584.0,10080202.0,8307956.0,4,11313280.0,89.1006144990666
5977,Cuba,CUB,2021-11-13,27284188.0,10084965.0,8543079.0,1,11313280.0,89.14271546359677
5978,Cuba,CUB,2021-11-14,27424183.0,10086396.0,8679636.0,0,11313280.0,89.15536431521186
5979,Cuba,CUB,2021-11-15,27568581.0,10094401.0,8807998.0,3,11313280.0,89.2261218673983
5980,Cuba,CUB,2021-11-16,27670213.0,10102486.0,8893920.0,1,11313280.0,89.29758655314815
5981,Cuba,CUB,2021-11-17,27741924.0,10110794.0,8951589.0,1,11313280.0,89.37102237370594
5982,Cuba,CUB,2021-11-18,27794032.0,10118526.0,8991195.0,2,11313280.0,89.43936683260735
5983,Cuba,CUB,2021-11-19,27850290.0,10126186.0,9033415.0,3,11313280.0,89.5070748713017
5984,Cuba,CUB,2021-11-20,27872484.0,10129065.0,9050528.0,1,11313280.0,89.5325228404141
5985,Cuba,CUB,2021-11-21,27878409.0,10129320.0,9054649.0,3,11313280.0,89.5347768286474
5986,Cuba,CUB,2021-11-22,27923083.0,10136225.0,9086703.0,2,11313280.0,89.59581129433728
5987,Cuba,CUB,2021-11-23,27961410.0,10142765.0,9114147.0,0,11313280.0,89.6536194631442
5988,Cuba,CUB,2021-11-26,28373238.0,10161233.0,9186075.0,0,11313280.0,89.81686124625219
5989,Cuba,CUB,2021-11-27,28396291.0,10163235.0,9194017.0,0,11313280.0,89.83455726367596
5990,Cuba,CUB,2021-11-28,28402651.0,10163695.0,9195366.0,1,11313280.0,89.83862328166545
5991,Cuba,CUB,2021-11-29,28434067.0,10169492.0,9217347.0,0,11313280.0,89.8898639475024
5992,Cuba,CUB,2021-11-30,28485574.0,10175287.0,9237847.0,0,11313280.0,89.94108693500029
5993,Cuba,CUB,2021-12-01,28541948.0,10181265.0,9255012.0,4,11313280.0,89.9939274905244
5994,Cuba,CUB,2021-12-02,28592611.0,10188084.0,9270769.0,1,11313280.0,90.05420178763364
5995,Cuba,CUB,2021-12-03,28623729.0,10190888.0,9280509.0,0,11313280.0,90.07898681903038
5996,Cuba,CUB,2021-12-04,28644008.0,10192588.0,9286956.0,1,11313280.0,90.09401340725236
5997,Cuba,CUB,2021-12-05,28651157.0,10192861.0,9287955.0,1,11313280.0,90.09642650053742
5998,Cuba,CUB,2021-12-06,28677318.0,10198006.0,9305674.0,2,11313280.0,90.14190402783278
5999,Cuba,CUB,2021-12-07,28741454.0,10202801.0,9318613.0,1,11313280.0,90.18428784578832
6000,Cuba,CUB,2021-12-08,28822131.0,10207648.0,9331520.0,1,11313280.0,90.22713130056005
6001,Cuba,CUB,2021-12-09,28892653.0,10212248.0,9343711.0,0,11313280.0,90.26779148045483
6002,Cuba,CUB,2021-12-10,28960590.0,10217205.0,9357454.0,0,11313280.0,90.31160724387622
6003,Cuba,CUB,2021-12-11,29006443.0,10218705.0,9361872.0,0,11313280.0,90.32486599818974
6004,Cuba,CUB,2021-12-12,29032134.0,10218940.0,9362628.0,2,11313280.0,90.32694320303219
6005,Cuba,CUB,2021-12-13,29055632.0,10223122.0,9376207.0,0,11313280.0,90.36390861005826
6006,Cuba,CUB,2021-12-14,29090880.0,10227387.0,9388653.0,0,11313280.0,90.40160766815636
6007,Cuba,CUB,2021-12-15,29126523.0,10235340.0,9402992.0,0,11313280.0,90.4719055835266
6008,Cuba,CUB,2021-12-16,29224482.0,10266992.0,9440384.0,0,11313280.0,90.75168297788086
6009,Cuba,CUB,2021-12-17,29292150.0,10299822.0,9478586.0,0,11313280.0,91.04187291395598
6010,Cuba,CUB,2021-12-18,29330035.0,10313482.0,9494597.0,0,11313280.0,91.1626159699044
6011,Cuba,CUB,2021-12-19,29370584.0,10316552.0,9498051.0,1,11313280.0,91.18975222039938
6012,Cuba,CUB,2021-12-20,29404770.0,10332705.0,9519495.0,0,11313280.0,91.33253132601685
6013,Cuba,CUB,2021-12-21,29462299.0,10346041.0,9537322.0,1,11313280.0,91.45041049103355
6014,Cuba,CUB,2021-12-22,29536349.0,10361109.0,9556317.0,1,11313280.0,91.58359909769757
6015,Cuba,CUB,2021-12-23,29636947.0,10377251.0,9576627.0,1,11313280.0,91.72628097245008
6016,Cuba,CUB,2021-12-24,29769267.0,10393893.0,9597707.0,0,11313280.0,91.87338243197375
6017,Curaçao,CUW,2021-03-29,19609.0,15406.0,4203.0,0,165165.0,9.327642054914783
6018,Curaçao,CUW,2021-03-30,20485.0,15755.0,4730.0,3,165165.0,9.538945902582267
6019,Curaçao,CUW,2021-04-01,22339.0,16498.0,5841.0,0,165165.0,9.988799079708171
6020,Curaçao,CUW,2021-04-05,28137.0,20457.0,7680.0,0,165165.0,12.38579602215966
6021,Curaçao,CUW,2021-04-06,30206.0,22031.0,8175.0,0,165165.0,13.33878242969152
6022,Curaçao,CUW,2021-04-07,32330.0,23497.0,8833.0,14,165165.0,14.226379680925136
6023,Curaçao,CUW,2021-04-08,34130.0,24613.0,9517.0,4,165165.0,14.902067629340356
6024,Curaçao,CUW,2021-04-09,36866.0,26645.0,10221.0,2,165165.0,16.13235249598886
6025,Curaçao,CUW,2021-04-10,40648.0,29990.0,10658.0,2,165165.0,18.157599975781793
6026,Curaçao,CUW,2021-04-13,49926.0,37940.0,11986.0,6,165165.0,22.97096842551388
6027,Curaçao,CUW,2021-04-14,53519.0,41117.0,12402.0,2,165165.0,24.894499439953986
6028,Curaçao,CUW,2021-04-15,58175.0,45386.0,12789.0,6,165165.0,27.479187479187477
6029,Curaçao,CUW,2021-04-16,61031.0,47915.0,13116.0,4,165165.0,29.010383555838104
6030,Curaçao,CUW,2021-04-17,64447.0,50876.0,13571.0,2,165165.0,30.80313625768171
6031,Curaçao,CUW,2021-04-19,68760.0,55151.0,13609.0,0,165165.0,33.391457027820664
6032,Curaçao,CUW,2021-04-20,71973.0,57681.0,14292.0,9,165165.0,34.9232585596222
6033,Curaçao,CUW,2021-04-21,74839.0,59842.0,14997.0,1,165165.0,36.23164714073805
6034,Curaçao,CUW,2021-04-22,77687.0,62322.0,15365.0,4,165165.0,37.7331759149941
6035,Curaçao,CUW,2021-04-23,80356.0,64686.0,15670.0,1,165165.0,39.16447189174462
6036,Curaçao,CUW,2021-04-24,84016.0,67614.0,16402.0,4,165165.0,40.93724457360821
6037,Curaçao,CUW,2021-04-25,84716.0,68206.0,16510.0,0,165165.0,41.29567402294675
6038,Curaçao,CUW,2021-04-26,86781.0,68723.0,18058.0,0,165165.0,41.60869433596706
6039,Curaçao,CUW,2021-04-27,89193.0,69788.0,19405.0,5,165165.0,42.25350407168589
6040,Curaçao,CUW,2021-04-28,89746.0,69977.0,19769.0,1,165165.0,42.36793509520782
6041,Curaçao,CUW,2021-04-29,93919.0,71645.0,22274.0,2,165165.0,43.3778342869252
6042,Curaçao,CUW,2021-04-30,95693.0,72248.0,23445.0,1,165165.0,43.74292374292374
6043,Curaçao,CUW,2021-05-01,97496.0,72855.0,24641.0,0,165165.0,44.11043501952593
6044,Curaçao,CUW,2021-05-02,97504.0,72861.0,24643.0,0,165165.0,44.11406775043139
6045,Curaçao,CUW,2021-05-03,100527.0,73347.0,27180.0,0,165165.0,44.4083189537735
6046,Curaçao,CUW,2021-05-04,102803.0,74294.0,28509.0,3,165165.0,44.981684981684985
6047,Curaçao,CUW,2021-05-05,105720.0,75555.0,30165.0,0,165165.0,45.74516392698211
6048,Curaçao,CUW,2021-05-06,106971.0,76031.0,30940.0,0,165165.0,46.03336057881513
6049,Curaçao,CUW,2021-05-08,108202.0,76490.0,31712.0,0,165165.0,46.311264493082675
6050,Curaçao,CUW,2021-05-09,109444.0,77141.0,32303.0,0,165165.0,46.70541579632489
6051,Curaçao,CUW,2021-05-10,110103.0,77334.0,32769.0,0,165165.0,46.82226864045046
6052,Curaçao,CUW,2021-05-11,111446.0,77849.0,33597.0,1,165165.0,47.134078043168955
6053,Curaçao,CUW,2021-05-12,112966.0,78279.0,34687.0,2,165165.0,47.39442375806012
6054,Curaçao,CUW,2021-05-13,115561.0,78676.0,36885.0,1,165165.0,47.63478945297127
6055,Curaçao,CUW,2021-05-14,117613.0,78944.0,38669.0,0,165165.0,47.79705143341507
6056,Curaçao,CUW,2021-05-15,120109.0,79333.0,40776.0,1,165165.0,48.03257348711894
6057,Curaçao,CUW,2021-05-16,123637.0,79747.0,43890.0,0,165165.0,48.28323191959555
6058,Curaçao,CUW,2021-05-17,125633.0,79954.0,45679.0,0,165165.0,48.408561135833864
6059,Curaçao,CUW,2021-05-18,129059.0,80391.0,48668.0,2,165165.0,48.6731450367814
6060,Curaçao,CUW,2021-05-19,132406.0,80771.0,51635.0,0,165165.0,48.90321799412708
6061,Curaçao,CUW,2021-05-20,135302.0,81097.0,54205.0,0,165165.0,49.10059637332365
6062,Curaçao,CUW,2021-05-21,139995.0,81895.0,58100.0,1,165165.0,49.58374958374958
6063,Curaçao,CUW,2021-05-22,142102.0,82230.0,59872.0,1,165165.0,49.786577059304335
6064,Curaçao,CUW,2021-05-23,143089.0,82494.0,60595.0,0,165165.0,49.94641721914449
6065,Curaçao,CUW,2021-05-24,144571.0,82814.0,61757.0,0,165165.0,50.14016286743559
6066,Curaçao,CUW,2021-05-25,147005.0,83290.0,63715.0,0,165165.0,50.428359519268604
6067,Curaçao,CUW,2021-05-26,147350.0,83341.0,64009.0,0,165165.0,50.459237731965004
6068,Curaçao,CUW,2021-05-27,148687.0,83676.0,65011.0,0,165165.0,50.66206520751976
6069,Curaçao,CUW,2021-05-28,150319.0,84009.0,66310.0,0,165165.0,50.863681772772686
6070,Curaçao,CUW,2021-05-29,151302.0,84267.0,67035.0,0,165165.0,51.01988920170738
6071,Curaçao,CUW,2021-05-30,152260.0,84505.0,67755.0,0,165165.0,51.16398752762389
6072,Curaçao,CUW,2021-05-31,153779.0,84974.0,68805.0,0,165165.0,51.44794599340054
6073,Curaçao,CUW,2021-06-01,154426.0,85175.0,69251.0,0,165165.0,51.56964247873339
6074,Curaçao,CUW,2021-06-02,155208.0,85314.0,69894.0,0,165165.0,51.653800744709834
6075,Curaçao,CUW,2021-06-03,156188.0,85568.0,70620.0,0,165165.0,51.807586353040904
6076,Curaçao,CUW,2021-06-04,156456.0,85649.0,70807.0,0,165165.0,51.85662822026459
6077,Curaçao,CUW,2021-06-05,157135.0,85818.0,71317.0,0,165165.0,51.95895014076832
6078,Curaçao,CUW,2021-06-06,157556.0,85921.0,71635.0,0,165165.0,52.02131202131201
6079,Curaçao,CUW,2021-06-07,158274.0,86160.0,72114.0,0,165165.0,52.16601580237944
6080,Curaçao,CUW,2021-06-08,158977.0,86398.0,72579.0,1,165165.0,52.31011412829595
6081,Curaçao,CUW,2021-06-09,159552.0,86576.0,72976.0,0,165165.0,52.417885145157875
6082,Curaçao,CUW,2021-06-10,160026.0,86786.0,73240.0,0,165165.0,52.54503072684891
6083,Curaçao,CUW,2021-06-11,160585.0,86988.0,73597.0,0,165165.0,52.667332667332666
6084,Curaçao,CUW,2021-06-12,161143.0,87142.0,74001.0,0,165165.0,52.760572760572764
6085,Curaçao,CUW,2021-06-13,161498.0,87255.0,74243.0,0,165165.0,52.828989192625556
6086,Curaçao,CUW,2021-06-14,162024.0,87402.0,74622.0,0,165165.0,52.91799109980928
6087,Curaçao,CUW,2021-06-15,162453.0,87525.0,74928.0,0,165165.0,52.99246208337117
6088,Curaçao,CUW,2021-06-16,162833.0,87672.0,75161.0,0,165165.0,53.0814639905549
6089,Curaçao,CUW,2021-06-17,163189.0,87789.0,75400.0,0,165165.0,53.15230224321134
6090,Curaçao,CUW,2021-06-18,163693.0,87910.0,75783.0,0,165165.0,53.22556231647141
6091,Curaçao,CUW,2021-06-19,164039.0,87994.0,76045.0,0,165165.0,53.276420549147815
6092,Curaçao,CUW,2021-06-20,164397.0,88065.0,76332.0,0,165165.0,53.31940786486241
6093,Curaçao,CUW,2021-06-21,164581.0,88115.0,76466.0,0,165165.0,53.34968062240789
6094,Curaçao,CUW,2021-06-22,164881.0,88174.0,76707.0,2,165165.0,53.38540247631157
6095,Curaçao,CUW,2021-06-23,165266.0,88277.0,76989.0,0,165165.0,53.44776435685527
6096,Curaçao,CUW,2021-06-24,165545.0,88355.0,77190.0,0,165165.0,53.49498985862622
6097,Curaçao,CUW,2021-06-25,165936.0,88439.0,77497.0,0,165165.0,53.54584809130264
6098,Curaçao,CUW,2021-06-26,166168.0,88486.0,77682.0,1,165165.0,53.574304483395395
6099,Curaçao,CUW,2021-06-27,166466.0,88553.0,77913.0,0,165165.0,53.61486997850634
6100,Curaçao,CUW,2021-06-28,166942.0,88632.0,78310.0,0,165165.0,53.66270093542821
6101,Curaçao,CUW,2021-06-29,167151.0,88696.0,78455.0,0,165165.0,53.70145006508643
6102,Curaçao,CUW,2021-06-30,167493.0,88793.0,78700.0,0,165165.0,53.760179214724666
6103,Curaçao,CUW,2021-07-01,167589.0,88835.0,78754.0,0,165165.0,53.785608331062875
