"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3010000","3010000-201-1989-00167","19890726","","03","폐업","02","폐업","19931209","","","","0200000000","327.25","100260","서울특별시 중구 남학동 16-1번지 ","","","새아리랑","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1963-00141","19631201","","03","폐업","02","폐업","19950501","","","","02   00000",".00","100102","서울특별시 중구 태평로2가 301-0번지 ","","","동성","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1991-00087","19910419","","03","폐업","02","폐업","20210113","","","","0222655705","95.87","100015","서울특별시 중구 충무로5가 22-2 ","서울특별시 중구 마른내로12길 17-23 (충무로5가)","04559","제원장여관","2021-01-13 15:45:18","U","2021-01-15 02:40:00.0","여관업","200058.725159723    ","451293.052993019    ","여관업","4","0","0","4","0","0","1","15","0","Y","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-1968-00148","19680614","","03","폐업","02","폐업","20210407","","","","02  22372960","57.60","100450","서울특별시 중구 신당동 386-17 ","서울특별시 중구 동호로12길 115-1 (신당동)","04608","미선여관","2021-04-07 10:39:06","U","2021-04-09 02:40:00.0","여관업","201034.425606164    ","450892.421419937    ","여관업","2","0","0","0","0","0","5","7","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1967-00149","19671129","","03","폐업","02","폐업","19991130","","","","0222522423","61.92","100450","서울특별시 중구 신당동 308-5번지 ","","","신양여관","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1965-00150","19650521","","03","폐업","02","폐업","20030226","","","","0200000000","75.60","100450","서울특별시 중구 신당동 294-21번지 ","","","서울","2003-04-02 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2014-00002","20140424","","03","폐업","02","폐업","20210204","","","","02  22740024","261.16","100230","서울특별시 중구 수표동 56-14 3층 ","서울특별시 중구 을지로9길 26, 3층 (수표동)","04542","24게스트하우스 명동시티점","2021-02-04 16:09:54","U","2021-02-06 02:40:00.0","여관업","198933.368225877    ","451641.143432307    ","여관업","0","0","3","3","0","0","0","11","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2004-00001","20040211","","03","폐업","02","폐업","20110125","","","","02 7797941","1,555.00","100052","서울특별시 중구 회현동2가 72-8번지 ","","","남산파크호텔","2008-05-02 17:00:57","I","2018-08-31 23:59:59.0","일반호텔","","","일반호텔","5","1","1","5","0","0","0","56","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1986-00181","19861114","","03","폐업","02","폐업","19980727","","","","02   00000",".00","100430","서울특별시 중구 흥인동 110-0번지 ","","","로얄장","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1982-00182","19820413","","03","폐업","02","폐업","20030226","","","","02   00000","498.24","100440","서울특별시 중구 황학동 1591-3번지 ","","","호해","2003-04-09 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1987-00163","19870525","","03","폐업","02","폐업","20030226","","","","0200000000","498.40","100411","서울특별시 중구 광희동1가 182-30번지 ","","","육가가든","2003-04-09 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1969-00157","19691206","","03","폐업","02","폐업","20180820","","","","","141.94","100420","서울특별시 중구 무학동 29-0번지 ","서울특별시 중구 퇴계로76길 33 (무학동)","04611","올리브여관","2018-08-20 10:26:01","I","2018-08-31 23:59:59.0","여관업","201285.479277994    ","451268.863656954    ","여관업","2","0","0","0","0","0","0","13","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2016-00020","20160928","","03","폐업","02","폐업","20220223","","","","","394.32","100862","서울특별시 중구 충무로4가 148-1 8층 ","서울특별시 중구 퇴계로37길 14, 8층 (충무로4가)","04557","로드P명동","2022-03-03 17:26:46","U","2022-03-05 02:40:00.0","일반호텔","199397.013822421    ","451070.763689185    ","일반호텔","0","0","8","8","0","0","0","15","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2001-00005","20010824","","03","폐업","02","폐업","20200518","","","","0222661151","443.24","100849","서울특별시 중구 을지로4가 310-2번지 ","서울특별시 중구 을지로22길 11 (을지로4가)","04548","꿈의궁전여관","2020-05-18 15:25:15","U","2020-05-20 02:40:00.0","여관업","199603.432123743    ","451509.697605662    ","여관업","4","0","0","0","0","0","2","12","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2015-00013","20150331","","03","폐업","02","폐업","20211228","","","","0221763659","432.10","100197","서울특별시 중구 을지로7가 58-1 FIN TOWER 4층,5층,6층 ","서울특별시 중구 을지로 280-2 (을지로7가, FIN TOWER 4층,5층,6층)","04565","24게스트하우스동대문","2021-12-28 15:43:11","U","2021-12-30 02:40:00.0","숙박업 기타","200730.296204033    ","451454.338715818    ","숙박업 기타","0","0","4","6","0","0","0","26","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2015-00002","20150112","","03","폐업","02","폐업","20170810","","","","0222676800","658.07","100250","서울특별시 중구 예장동 1-43번지 ","서울특별시 중구 필동로8길 77, 1~3층 (예장동)","04626","호텔 파크뷰","2017-08-10 11:16:50","I","2018-08-31 23:59:59.0","관광호텔","199329.785160077    ","450473.272809688    ","관광호텔","3","0","1","3","0","0","0","25","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-1973-00165","19651216","","03","폐업","02","폐업","20210510","","","","070 82868111","465.41","100041","서울특별시 중구 남산동1가 16-2 ","서울특별시 중구 소공로6길 13-8 (남산동1가)","04631","명동7호텔","2021-05-10 15:11:04","U","2021-05-12 02:40:00.0","여관업","198516.074131214    ","450736.360818185    ","여관업","2","0","0","0","0","0","0","18","34","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00066","19661001","","03","폐업","02","폐업","20170403","","","","02  37891327","82.50","100800","서울특별시 중구 남대문로5가 12-13번지 ","서울특별시 중구 세종대로2나길 11 (남대문로5가)","","청수여관","2017-04-03 11:17:35","I","2018-08-31 23:59:59.0","여관업","197661.580712937    ","450645.940646149    ","여관업","0","0","0","0","0","0","0","14","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2013-00004","20130321","","03","폐업","02","폐업","20160722","","","","02 7779331","937.34","100080","서울특별시 중구 북창동 93-37번지 신신호텔I  2층~11층 ","서울특별시 중구 남대문로5길 21 (북창동)","04526","신신호텔I","2015-05-19 10:37:41","I","2018-08-31 23:59:59.0","관광호텔","198067.276635677    ","451115.055200121    ","관광호텔","0","0","2","11","0","0","0","30","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2016-00022","20161110","","03","폐업","02","폐업","20200520","","","","02  768 8777","5,643.72","100180","서울특별시 중구 다동 130번지 지하1층~9층 ","서울특별시 중구 다동길 30 (다동, 지하1층~9층)","04522","에이퍼스트호텔명동","2020-05-20 14:40:28","U","2020-05-22 02:40:00.0","관광호텔","198260.880732247    ","451708.909162308    ","관광호텔","0","0","0","0","1","9","0","140","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1963-00176","19630420","","03","폐업","02","폐업","20210115","","","","02 7550993","485.94","100873","서울특별시 중구 회현동1가 74-1 ","서울특별시 중구 퇴계로10길 36 (회현동1가)","04633","뉴썬게스트하우스","2021-01-15 15:31:26","U","2021-01-17 02:40:00.0","여관업","198265.41126509     ","450642.48977342     ","여관업","4","1","1","3","0","0","2","18","0","Y","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-1966-00091","19661123","","03","폐업","02","폐업","20100126","","","","0222677126","150.00","100330","서울특별시 중구 주교동 135-5번지 ","","","현대여관","2005-12-14 00:00:00","I","2018-08-31 23:59:59.0","여관업","199729.851187123    ","451802.546064979    ","여관업","3","0","0","0","0","0","0","18","0","Y","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2003-00081","20030226","","03","폐업","02","폐업","20050303","","","","3923560",".00","100859","서울특별시 중구 중림동 423번지 ","","","대림장여관","2005-03-03 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2017-00016","20170619","","03","폐업","02","폐업","20210305","","","","","832.90","100809","서울특별시 중구 명동2가 25-26 2~6층 ","서울특별시 중구 명동10길 35-9 (명동2가, 2~6층)","04537","STAY7(스테이쎄븐)","2021-03-05 13:30:48","U","2021-03-07 02:40:00.0","일반호텔","198677.293939778    ","451128.634762215    ","일반호텔","0","0","2","6","0","0","0","45","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-214-2017-00001","20170116","","03","폐업","02","폐업","20180416","","","","02  22351700","79.94","100871","서울특별시 중구 황학동 1651번지 9층 ","서울특별시 중구 난계로17길 20-10 (황학동, 9층)","04573","미르레지던스","2018-04-16 14:13:31","I","2018-08-31 23:59:59.0","숙박업(생활)","201922.608948858    ","451945.363649973    ","숙박업(생활)","0","0","8","8","0","0","0","4","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2013-00007","20130417","","03","폐업","02","폐업","20220127","","","","","230.00","100310","서울특별시 중구 오장동 139-6 2층~ 3층 ","서울특별시 중구 동호로 339 (오장동, 2층~3층)","04547","킴스테이2(KIM STAY II)","2022-01-27 10:15:22","U","2022-01-29 02:40:00.0","여관업","200119.839447086    ","451387.321171555    ","여관업","0","0","0","0","0","0","12","3","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2003-00042","20030226","","03","폐업","02","폐업","20030425","","","","22652156",".00","100330","서울특별시 중구 주교동 106-2번지 ","","","A여관","2003-04-25 00:00:00","I","2018-08-31 23:59:59.0","여관업","199833.666717402    ","451787.626808869    ","여관업","4","0","0","4","0","0","0","21","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2018-00011","20180904","","03","폐업","02","폐업","20220324","","","","07041893650","321.36","100080","서울특별시 중구 북창동 20-1 3-4층 ","서울특별시 중구 남대문로1길 31, 3-4층 (북창동)","04526","케이게스트하우스 남대문","2022-03-24 13:09:34","U","2022-03-26 02:40:00.0","일반호텔","197920.236962801    ","451125.626928878    ","일반호텔","0","0","3","4","0","0","0","14","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00072","20030226","","03","폐업","02","폐업","20120327","","","","22384939","89.76","100868","서울특별시 중구 황학동 190번지 ","","","2.7여인숙","2012-03-16 14:24:34","I","2018-08-31 23:59:59.0","여인숙업","201567.476392077    ","451741.067118085    ","여인숙업","3","0","0","3","0","0","7","0","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-1966-00011","19660822","","03","폐업","02","폐업","19950501","","","","02   00000",".00","100412","서울특별시 중구 광희동2가 171-0번지 ","","","천복","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2010-00001","20100409","","03","폐업","02","폐업","20100930","","","","02  21198805","25,524.92","100130","서울특별시 중구 순화동 151번지 (지상1층,지상5층~25층) ","","","라마다호텔앤스위트서울센트럴","2010-04-26 18:39:29","I","2018-08-31 23:59:59.0","관광호텔","197462.198757043    ","450878.211786274    ","관광호텔","0","0","1","25","0","0","0","339","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-1966-00073","19660605","","03","폐업","02","폐업","20200729","","","","02  22720790","77.70","100260","서울특별시 중구 남학동 17-1 ","서울특별시 중구 퇴계로28길 12 (남학동)","04627","스타호스텔(star hostel)","2020-07-29 19:06:50","U","2020-07-31 02:40:00.0","여관업","199159.720084122    ","450914.943024017    ","여관업","2","0","0","2","0","0","0","10","0","Y","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2014-00013","20141021","","03","폐업","02","폐업","20200326","","","","02 7716688","463.56","100021","서울특별시 중구 명동1가 7-1번지 14층 ","서울특별시 중구 명동길 55 (명동1가)","04538","이코노미 호텔","2020-03-26 14:59:10","U","2020-03-28 02:40:00.0","일반호텔","198636.142124311    ","451325.229841133    ","일반호텔","0","0","14","14","0","0","0","23","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-1960-00012","19601208","","03","폐업","02","폐업","19940613","","","","02   00000",".00","100420","서울특별시 중구 무학동 28-0번지 ","","","동화","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1968-00001","19680605","","03","폐업","02","폐업","19910610","","","","02   00000",".00","100051","서울특별시 중구 회현동1가 95-0번지 ","","","강남","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","12","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1965-00002","19651221","","03","폐업","02","폐업","19950501","","","","02   00000",".00","100290","서울특별시 중구 예관동 28-2번지 ","","","수성","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1973-00004","19730719","","03","폐업","02","폐업","19950501","","","","02   00000","44.25","100360","서울특별시 중구 중림동 62-0번지 ","","","천일","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","6","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1986-00129","19860616","","03","폐업","02","폐업","19970110","","","","0200000000","114.96","100450","서울특별시 중구 신당동 292-146번지 ","","","남양장","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","11","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1974-00035","19740907","","03","폐업","02","폐업","19950501","","","","02   00000",".00","100051","서울특별시 중구 회현동1가 178-0번지 ","","","부원","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2013-00010","20130521","","03","폐업","02","폐업","20201118","","","","0222787134","615.06","100846","서울특별시 중구 을지로3가 320 2층~4층 ","서울특별시 중구 을지로12길 11 (을지로3가, 2층~4층)","04550","시어소 호텔","2020-11-18 10:13:20","U","2020-11-20 02:40:00.0","여관업","199158.592912112    ","451485.503392316    ","여관업","0","0","2","4","0","0","6","14","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1988-00155","19881209","","03","폐업","02","폐업","20210503","","","","0222330026","599.64","100440","서울특별시 중구 황학동 823-0 ","서울특별시 중구 마장로18길 30 (황학동)","04575","리오모텔","2021-05-03 13:33:40","U","2021-05-05 02:40:00.0","여관업","201962.64374267     ","451588.111329655    ","여관업","4","0","0","0","0","0","0","31","28","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2010-00005","20100827","","03","폐업","02","폐업","20160420","","","","02  34068171","1,458.45","100015","서울특별시 중구 충무로5가 22-5번지 현대프레스타워 5~7층 ","서울특별시 중구 마른내로12길 7-4 (충무로5가,현대프레스타워 5~7층)","04559","현대 서비스드 레지던스","2015-11-10 11:30:49","I","2018-08-31 23:59:59.0","일반호텔","199995.946197698    ","451285.600689181    ","일반호텔","0","0","0","0","0","0","0","34","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2016-00014","20160621","","03","폐업","02","폐업","20200723","","","","0222692262","363.57","100013","서울특별시 중구 충무로3가 26-2 2~5층 ","서울특별시 중구 수표로6길 33, 2~5층 (충무로3가)","04555","아트뷰호텔","2020-07-23 14:00:26","U","2020-07-25 02:40:00.0","숙박업 기타","199245.264836491    ","451184.789734499    ","숙박업 기타","0","0","2","5","0","0","0","23","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00028","20030226","","03","폐업","02","폐업","20200423","","","","22526944","61.59","100831","서울특별시 중구 신당동 52-52번지 ","서울특별시 중구 다산로40길 38 (신당동)","04585","서림장여관","2020-04-23 11:02:27","U","2020-04-25 02:40:00.0","여관업","201528.58479925     ","451243.113921387    ","여관업","3","0","0","3","0","0","0","13","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-1998-00121","19981230","","03","폐업","02","폐업","20000403","","","","02 7556221","125.09","100043","서울특별시 중구 남산동3가 13-31번지 ","","","남산여관","2000-04-03 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","9","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00063","20030226","","03","폐업","02","폐업","20090609","","","","7767582","36.77","100210","서울특별시 중구 수하동 29-5번지 ","","","흥안여관","2009-06-11 13:26:04","I","2018-08-31 23:59:59.0","여관업","","","여관업","2","0","0","0","0","0","0","10","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1969-00039","19690414","","03","폐업","02","폐업","19940120","","","","0200000000","39.35","100450","서울특별시 중구 신당동 296-2번지 ","","","삼보","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","6","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1978-00195","19781113","","03","폐업","02","폐업","20030226","","","","0200000000","359.20","100282","서울특별시 중구 인현동2가 181-5번지 ","","","우신","2003-04-09 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1974-00127","19741008","","03","폐업","02","폐업","20070416","","","","0222854130","59.42","100193","서울특별시 중구 을지로3가 225-1번지 ","","","덕성여관","2003-04-14 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","2","0","0","0","0","0","0","11","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2014-00017","20141201","","03","폐업","02","폐업","20170307","","","","","197.06","100412","서울특별시 중구 광희동2가 33-1번지 ","서울특별시 중구 장충단로 226-4 (광희동2가)","04565","유당하우스","2016-09-06 16:40:28","I","2018-08-31 23:59:59.0","숙박업 기타","200625.786563       ","451404.105929       ","숙박업 기타","3","1","1","3","1","1","0","0","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00056","20030226","","03","폐업","02","폐업","20050607","","","","7782718","37.00","100803","서울특별시 중구 남대문로5가 760번지 ","","","삼주여인숙","2005-03-23 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","2","0","0","2","0","0","0","11","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2003-00057","19721124","","03","폐업","02","폐업","20180611","","","","22525787","69.30","100824","서울특별시 중구 신당동 292-37번지 ","서울특별시 중구 다산로36길 8 (신당동)","04586","초원여인숙","2018-08-08 09:32:56","I","2018-08-31 23:59:59.0","여인숙업","201324.376796631    ","451164.002224896    ","여인숙업","2","0","2","2","0","0","7","0","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-1982-00197","19821227","","03","폐업","02","폐업","19980827","","","","02   00000","448.77","100411","서울특별시 중구 광희동1가 8-1번지 ","","","광희장","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1983-00200","19831122","","03","폐업","02","폐업","20040514","","","","0222675266","611.10","100197","서울특별시 중구 을지로7가 112-1번지 ","","","귀빈장여관","2004-05-14 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","27","0","Y","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2003-00016","20030226","","03","폐업","02","폐업","20060424","","","","22380581",".00","100868","서울특별시 중구 황학동 250번지 ","","","성동여인숙","2003-03-31 00:00:00","I","2018-08-31 23:59:59.0","여관업","201575.857142314    ","451622.38943916     ","여관업","0","0","0","0","0","0","0","0","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2003-00025","20030226","","03","폐업","02","폐업","20171024","","","","3133956","50.00","100858","서울특별시 중구 중림동 64-4번지 ","서울특별시 중구 청파로103길 7 (중림동)","04507","평산여인숙","2017-10-24 14:11:45","I","2018-08-31 23:59:59.0","여인숙업","197163.024942002    ","450721.431078173    ","여인숙업","3","0","0","2","0","0","12","0","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2002-00008","20020329","","03","폐업","02","폐업","20190809","","","","0222382138","43.96","100869","서울특별시 중구 황학동 371-38번지 ","서울특별시 중구 퇴계로83길 12-16 (황학동)","04576","신라여관","2019-08-19 15:21:31","U","2019-08-21 02:40:00.0","여관업","201596.080773913    ","451564.777814531    ","여관업","2","0","0","0","0","0","2","10","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00064","20030226","","03","폐업","02","폐업","20171128","","","","","72.90","100869","서울특별시 중구 황학동 754번지 ","","","맘보여인숙","2017-11-28 11:33:06","I","2018-08-31 23:59:59.0","여인숙업","201540.899631646    ","451623.103928058    ","여인숙업","0","0","0","0","0","0","9","0","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-1987-00161","19870326","","03","폐업","02","폐업","20030226","","","","0222726186",".00","100392","서울특별시 중구 장충동2가 7-1번지 ","","","뉴파크모텔","2003-04-09 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","6","0","0","0","0","0","0","32","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00080","19610302","","03","폐업","02","폐업","20090609","","","","7321695","175.21","100200","서울특별시 중구 삼각동 41번지 ","","","양지여관","2009-06-11 13:23:43","I","2018-08-31 23:59:59.0","여관업","","","여관업","2","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1970-00034","19700128","","03","폐업","02","폐업","19950501","","","","02   00000",".00","100194","서울특별시 중구 을지로4가 245-6번지 ","","","풍전","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1969-00017","19691016","","03","폐업","02","폐업","19940511","","","","02   00000",".00","100197","서울특별시 중구 을지로7가 87-0번지 ","","","명덕","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1980-00019","19800124","","03","폐업","02","폐업","19950501","","","","02   00000","80.38","100310","서울특별시 중구 오장동 69-23번지 ","","","대원장","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2000-00246","20001228","","03","폐업","02","폐업","20070605","","","","22792034","155.00","100855","서울특별시 중구 장충동2가 19번지 ","","","용궁장여관","2007-05-08 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","17","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-2003-00076","20030226","","03","폐업","02","폐업","20090609","","","","7536608","57.60","100872","서울특별시 중구 회현동1가 37-6번지 ","","","이브여관","2009-06-11 13:24:31","I","2018-08-31 23:59:59.0","여관업","","","여관업","3","0","0","3","0","0","0","9","0","N","0","","","","임대","0","0","0","0","0","N"
"3010000","3010000-201-2006-00002","20060725","","03","폐업","02","폐업","20120229","","","","02 7713399","517.00","100860","서울특별시 중구 충무로2가 12-5번지 ","","","명동티비에스","2011-08-01 14:32:07","I","2018-08-31 23:59:59.0","여관업","198898.282009528    ","451082.839302118    ","여관업","6","1","3","5","0","0","0","17","0","N","0","","","","자가","0","0","0","0","0","N"
"3010000","3010000-201-2003-00082","20030226","","03","폐업","02","폐업","20090609","","","","22673431","138.84","100848","서울특별시 중구 을지로4가 166번지 ","","","일심여관","2009-06-11 13:25:15","I","2018-08-31 23:59:59.0","여관업","199900.996421596    ","451551.712920017    ","여관업","0","0","0","0","0","0","0","15","0","N","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1972-00111","19721129","","03","폐업","02","폐업","20020423","","","","02 7553498","150.93","100060","서울특별시 중구 남창동 205-125번지 ","","","하동장","2002-04-23 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1960-00116","19601228","","03","폐업","02","폐업","20061204","","","","0222528450","72.27","100825","서울특별시 중구 신당동 310-11번지 ","","","보성여관","2005-03-23 00:00:00","I","2018-08-31 23:59:59.0","여관업","201153.401705963    ","450815.261509589    ","여관업","1","0","0","0","0","0","0","10","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1983-00192","19831027","","03","폐업","02","폐업","20050516","","","","0222790121",".00","100852","서울특별시 중구 입정동 97-1번지 ","","","청계여관","2005-05-16 00:00:00","I","2018-08-31 23:59:59.0","일반호텔","199357.480701229    ","451681.514265058    ","일반호텔","6","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1986-00173","19861213","","03","폐업","02","폐업","19991115","","","","0222357600","80.70","100450","서울특별시 중구 신당동 120-5번지 ","","","풍진장","1999-11-15 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1965-00020","19651204","","03","폐업","02","폐업","19950501","","","","02   00000","82.13","100440","서울특별시 중구 황학동 2368-0번지 ","","","현인","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
"3010000","3010000-201-1987-00211","19870709","","03","폐업","02","폐업","19890104","","","","0200000000",".00","100450","서울특별시 중구 신당동 775-0번지 ","","","신서울","2001-10-08 00:00:00","I","2018-08-31 23:59:59.0","관광호텔","","","관광호텔","0","0","0","0","0","0","0","0","0","Y","0","","","","","0","0","0","0","0","N"
